idx1,idx2,t_x,t_y,t_z,q_w,q_x,q_y,q_z
362,550,-6.519694488495588,-2.277870824560523,-0.04918233624721324,0.816940591234191,-0.01700317010902959,-0.03185580648239778,0.5755902797941691
96,552,0.022449681840953417,-0.3076217477209866,0.01737471501883192,0.9422654198162,-0.013339746533442751,-0.0040615269571049675,-0.3345764991445165
97,366,0.6436050081815462,-0.5513674259379648,0.08942223275625828,-0.020486630834756634,-0.006103575684889348,0.9992820663248185,-0.031279326119662595
367,553,2.014253355562687,-0.19790936245772173,0.23993006820637675,0.9718338558051208,0.00185592139836544,0.0036723037657873914,0.23563112369075195
99,367,0.3259510519565083,-2.4276966834731866,-1.2408744231106539,0.8965876621119848,-0.020454920489547525,0.0028322138209493147,-0.4423846052262713
368,554,1.5136230203061132,2.797668408107711,-2.1086395891361462,0.004626219030269275,-0.036008783466161855,0.08621510672665678,0.9956148457023339
100,369,2.0532047915030467,-3.9362801433334553,0.15558015990093566,-0.024167072427574772,0.9996709128769828,-0.00042551621981768665,0.008592874602061717
744,102,1.3615348515894499,-0.669180787234141,-0.13660132632493205,0.9764644833765301,-0.010690591868057372,-0.0004564953038594889,-0.2154126634201301
102,370,-0.9932230125861459,0.05804701606647411,-0.11042262805796055,0.9439382025162414,-0.003586033237257097,-0.005323054865709012,-0.3300598056154752
745,370,-4.2374509863876595,-13.147514999523167,-5.738491010896834,0.9887869021093367,-0.13450991421156147,-0.06366738192244925,0.01241006345511817
371,558,-0.5426410338799343,1.5853723160891775,-0.03897660833715102,0.9730106475036389,0.00702103748325466,0.011819563215969182,0.2303503479541368
103,558,-2.588906411008793,-5.4436483645113185,9.196011756182997,0.023452395852520375,0.8847610878734243,-0.4648278048273975,-0.02414361971938122
747,559,0.9244255806341659,-0.5032152165795605,0.18459560733698327,-0.5820656686723381,0.0077396781259631104,0.004259394862563586,0.8130937905868764
373,560,0.42803229962649425,1.0191285181655125,-0.03846741185613212,0.779275426405051,0.011527325338550366,-0.0023933610871949757,0.6265709875141615
374,560,6.443640858163729,-0.5799500365506214,0.7786285301900395,-0.5537951096577448,0.007698775944020928,0.007741203886907657,0.8325813948981272
750,107,-1.963227858996106,-2.980148791019019,2.8861985604926303,-0.006411057217967113,0.002242575789031365,0.9989947956887769,0.044308773238684915
375,562,-0.6347736285297287,1.0806667260421818,3.0351610427196647,-0.0018472090584715974,0.9998354292324367,0.00025043225177949887,-0.018045485695056564
108,376,3.268744786724924,-1.2944787782057308,0.25870264222109807,-0.3263157321948603,0.011941571701883385,-0.004007886081300465,0.9451769033554408
752,378,4.477651432878616,-2.108140763290894,-3.762400291831587,0.3351633588569394,0.015247488522002514,-0.0317497930484457,0.9415014538570223
753,110,1.3443747929666525,-0.3680073216035934,-0.04949434859598867,0.398065546569733,0.0001851110085665423,-0.004623591999328915,0.9173453050869547
379,565,-0.28107062018168905,-4.245618680036262,-0.1720040532097098,0.9967487731832293,-0.00022181021509853473,-0.010501895996269859,0.07988456758623316
110,567,-6.7740901489593135,-3.586152956670631,0.7040754990695697,0.12092406028984479,-0.006654248685617474,-0.01678780065383076,0.9924974873351847
380,567,2.2953848225078772,0.23916835284821927,-0.12889735096905253,0.9879595744951258,-0.007032361358338961,-0.006137459869708223,-0.1544304265469835
112,566,-1.2401711810662894,-6.289449474266608,0.6889283270113931,0.8677304849823925,0.016086719994839942,0.007122525214834031,-0.49672355743068375
113,381,5.001590728778773,2.94934837868054,-3.662148290630956,-0.6100617156975701,0.008532640066648518,0.02413707080738449,0.7919402116993868
382,568,5.821641038632958,0.9545661944809,-3.2124582810480415,0.16951967439381196,0.011277417991353922,-0.0009591401231725068,0.985461810466082
114,570,-0.5348986073804554,0.6374191322829574,-0.6937750667857472,0.9991088448173259,-0.031399431978560446,-0.026342702178968936,0.010082356922993717
759,116,2.7404870260701735,-1.7583016673963083,-0.042808701224825496,0.8570803494875694,0.007212342854729822,0.0047198822630867675,0.5151106476711915
115,385,-6.428645644336939,5.1085267923772335,-0.1541217921912903,0.9999959330705103,-0.0021437130705581,0.0018803946146060413,-4.9525790704137824e-05
117,383,-0.7562736034924455,-9.635526490281336,-0.10937237142388767,0.9999106187151061,-0.006954292793775532,-0.011417563186599507,-0.0001778858964896186
384,572,-6.076541244351,-0.1053662207537035,0.026852240268858907,-0.4106215345946422,-0.007983269224064258,-0.016181134853903156,0.9116273326389885
760,118,3.2518253386707023,-3.3210136621566924,-1.9152731579744222,0.9003638886562855,0.008500880494217674,0.002162209164434824,0.43504933959964187
115,387,8.896074941590015,-2.3607923963785877,5.695313158644466,-0.25343588200432277,0.01601189876123803,-0.020572986058220277,0.9670008402557875
118,385,-2.2891480869268,1.6686390823868809,-1.6284545199750131,0.9953991587008333,-0.00487091988168518,0.020357435219406864,0.09350060870639909
119,387,-0.881286366933919,-2.5783638638238795,-0.25418372149891866,-0.45706973388299504,0.05434700334286644,-0.03083214300028694,0.887233363075233
386,574,4.053124602622837,-1.3334737779306778,-0.17347778122166613,-0.26700763270805444,0.006395176918987528,0.016674098749336175,0.9635289306599532
761,388,-5.826375883247238,2.799943530932069,3.8863807567759068,0.9999952655505053,-0.0001187993119900833,0.0030744881313005097,-4.781242836087101e-05
762,388,10.082512502063764,-2.351545832294505,7.709416735691775,0.5636649943271632,-0.003334589276231455,0.003863246450493,0.8259877299399676
120,388,0.4876057548681274,1.8342833053320646,0.46957327062500553,-0.07717963322905295,0.9912385360942514,0.009352497285613682,0.10678014595830466
121,577,-1.9545596983681577,-3.686782314165093,0.7111174457378855,-0.01513342696144,0.9998693542566203,-0.0009923004747312426,0.005591882207247393
765,578,6.644861322114362,-4.681205183161305,-5.09463435051642,-0.00043416065346475264,0.020567651173924867,-0.00365558669831432,0.9997816861273294
766,122,1.9466388716828078,3.6387068152265556,1.8945184966655688,0.7481682731424338,0.0033256235814611234,-0.001030459766909251,-0.6634998970938367
123,578,-2.0991211560030933,0.39816059364648027,-0.10422382950696374,-0.6330823910571766,-0.003328360564959449,-0.000389516848166906,0.7740771643873128
767,580,-4.771693647597264,-3.3248319950376892,0.2475316180011764,-0.03419223249010186,-0.003842146600587104,-0.006136121747130136,0.9993890519496134
768,124,2.040014855648593,3.484159624124999,-0.31356179093405423,0.48671707634294564,0.009008433091523492,0.004708430865978664,0.8735005245609135
769,125,0.42783243751886,3.139441535402014,-0.49088559715081836,0.8900302979863962,-0.004744831638915514,0.003729144963463051,0.4558614358736725
126,580,0.2801316165478056,4.260672874603188,2.7164675436411017,0.9999480388225167,0.007599700079973847,0.006793096703026821,-0.00013435356561484192
770,582,2.851743701270806,-0.8681529502891192,0.8819421363791914,0.9791988249574758,0.004267537943048022,-0.004187685680066321,-0.20281497136663304
771,127,0.49646208784906776,-3.02570881912834,-0.12872813170224617,0.9979677400967817,0.00641184964446501,-0.011416314948476301,0.06236141165221005
128,582,-1.3687247215057141,-4.173893884551944,0.32834910584369936,0.9301398827015397,0.0120359128890565,0.0035292679466932967,0.3669911166181729
128,398,0.1364653513301164,0.5800630948506296,0.65452061742144,0.9757968861785857,0.0023444535662129696,-0.005036816850865371,0.21860825907925555
773,585,-5.651618926621095,-6.549889778556434,1.080242200480239,0.9617852243137104,0.005239487684816306,0.005606289940220642,-0.27369745993292044
399,584,2.8157928702446497,-1.727045145133843,0.07670327108070296,0.9573638391629786,-0.0038405351154500084,0.0030822968391909403,0.288842914400448
130,586,-0.8557121341800666,5.057003491383512,2.7906225201988946,0.7799747187966518,0.0021999561036600054,-0.0006625595530837115,-0.6258068066472788
775,131,-2.03456745827134,-2.2806890019855928,-8.795535765182649,-0.7001944925138602,0.01931860597547678,0.0029171301417589275,0.7136847724788291
132,587,0.8608979673517752,-1.6520080339396372,0.043751044698638,-0.34958241265383816,0.0009491938742509211,-0.0008836752416203824,0.9369047202956008
132,401,-0.5493795922216549,2.5743028411301694,-0.030250412312503805,0.7052544756734481,0.003615712730275852,-0.002323010346220822,0.7089412209675449
777,134,-2.6343635885400403,2.7942905970588683,-0.976089561538429,0.34214913997810464,0.0010638065669110795,-0.0149203903623549,0.9395265915764527
778,590,-1.3446327247621115,0.7370003533518328,-0.29682524473773997,0.9987747487508977,-0.0077458700703144975,0.006538793687698096,-0.04843807316094189
135,591,-1.1335497186519206,0.4466356378979981,-0.3718950324657726,0.9920777310923006,-0.029312318581764696,0.01782214871407567,0.12085087697376128
780,592,-3.1626701875869223,-0.03328313258794878,-0.26310138087647006,0.8336341930659392,-0.010402247610492979,0.00038797432526526115,-0.5522188650090408
137,405,2.9420897736691014,-0.8927832507258273,0.4774184431269415,0.9445790081311044,-0.003314423977740129,-0.019997714747457804,-0.3276577534511184
138,591,4.8272848581857835,9.465648165176965,0.6085796115611501,0.9888026382413379,-0.01335467299433607,0.01927495913920021,0.1473752735921678
406,593,-2.7268758628894245,-2.4350899557260264,-0.1823963708837777,-0.3387168472585381,0.0009175801243550446,0.01366961231237755,0.9407886038474216
781,407,2.060219044637794,1.7299212038946727,-0.03435184351564047,0.24456943091119696,0.005170556031289914,0.0007393247069291848,0.9696177144695112
138,594,1.1945508832815008,-3.9915254264792566,0.14721276183555787,0.8272483429748569,0.007511645467532122,0.002909613558420109,-0.5617786827360615
407,594,-3.57524264835466,-3.125693389167884,0.48991525955112336,-0.41828710415455034,0.004659472436222679,0.018038970131122975,0.9081237709537312
782,408,-0.41232280549124933,-0.9862763500535623,0.4876671444846308,0.7811637053274553,0.00425564548866825,-0.002425667062680939,-0.624307032716961
139,409,1.570497555642864,-3.034161403711309,-0.20802749762570422,-0.33496937133018934,0.013273482477400993,-0.020239249356961964,0.9419181003245699
406,595,-0.14789727795869112,4.2033547074534,12.11315702542197,-0.00034233588382408335,-0.003960397301600765,0.009777648949076694,0.9999442962687395
783,409,1.2614724602268979,1.7834093286813206,0.2872271700843864,0.9476084087127061,-0.002372016200272217,0.0026004517512560514,-0.3194149572684537
784,596,0.6330312369497921,1.0739498678454635,0.3675461185310273,-0.25205235056017883,0.003921588846810593,-0.004401990791669456,0.9676956423354791
785,598,1.5416756423455809,-3.034662760437641,0.07517048880799848,0.9552811064792234,0.005873264222999394,-0.0022607154774120235,0.2956322065281923
411,597,2.5772262131795287,-2.7704107696481515,-0.20262774143577644,0.8536668717848445,-0.0032694309659017733,-0.002562504135915838,0.5208028575294021
143,411,-4.020548124797642,-0.3157458487480653,0.4291446080245578,-0.3780458172976375,-0.006869604287636443,0.013101122725312863,0.9256686929695899
787,599,-0.3547959567337563,2.6263823026998914,0.7263413671747283,0.8079073254298393,-0.0037052626069161497,-0.0012625413176706147,0.5892965556790899
788,600,-0.747908237981278,1.959349434384336,-0.26005717793556415,0.7637861668265097,-0.0005246352573686521,-0.0037636235299584823,-0.6454581715806521
789,146,-1.4569206408450324,2.6096160477468926,0.22275537382261135,0.8908265041415979,-0.0028223128775533234,-0.002680278584556044,0.4543269639539238
146,601,-1.8593411664300517,-3.485791691928424,2.077105408482466,0.9580805871920313,0.006836045420128887,0.009569151898217847,-0.2862573811462949
146,417,-4.257064902479226,5.493250709350937,1.140774302797528,0.959150219085107,-0.004035383493137661,0.06598052092947496,-0.2750657080897756
791,416,-6.662014452766673,-0.4862331098790178,0.29298948429853516,0.9797915101279451,0.020542853324891707,-0.013493464001420853,0.1985057034135678
792,604,-1.3192162991293443,1.3110997956758048,3.269576742765574,0.02109696062127709,0.9997477512994654,0.0006167243344138641,-0.007679301745733758
793,604,-3.2713710872340016,0.886758717475459,0.18851276444820542,-0.33647671798666046,-0.05532550051263961,-0.05852849476610299,0.9382413988661795
794,152,3.8103454426163808,-0.29341695772018284,-0.26905250794266067,-0.11145818413644841,0.007767015814640026,0.035487930617501336,0.9931049055537023
151,420,-1.3875369710149243,3.3448620471244794,-0.6321098322050602,0.6701019061249984,-0.002228633131016726,-0.01873690610233458,0.7420292426526893
795,152,0.6696045923427951,-0.4329933448065002,-0.12147674266432118,0.9564288762614583,0.006036231606826727,-0.0016339160763167882,0.2918984393234884
421,607,4.100145335833076,3.778362170618493,0.7523687388184044,-0.003619896476684777,0.9987108590130354,-0.0036085793088925264,-0.050502421667822754
155,610,2.3481598478439203,1.7972738958702106,0.06786593492337434,-0.3954425439465869,-0.0006797050923641805,0.0018721472139831656,0.9184885559999363
155,424,-3.539017725394503,-2.0934478041865083,-0.484756740224599,0.9978707233250067,0.007732468214367071,-0.005516799441304631,-0.06452746229370838
424,611,0.11425521412197459,0.170531139944397,0.03290724830632576,0.9825895494362716,-0.003538315580951747,0.003647163051652265,0.18572010085919347
156,425,2.053086705424009,2.9429171593887613,-1.0606508787856712,0.40477764232323443,0.0018190921076242262,0.008920276030818575,0.9143698266318075
800,157,0.4326764984192373,-0.006043164291003489,-0.14226686210355188,0.09195911446559232,0.001657721372501543,-0.0005085669718833449,0.9957612738935926
426,612,-0.35366346938099014,4.360801776841981,-0.6762897164189781,-0.5997944430786263,-0.001204532305562708,0.008758908787961902,0.8001052784920054
158,426,2.3703905664497995,-1.9956922965316473,-0.04815615745494485,-0.2430389686265933,-0.00011131330636967262,0.004438466923432768,0.9700063645923356
802,428,0.45018075220286846,-0.1594653342408492,-0.24341591318716382,0.3303032178250424,0.0018826355427573316,0.002227521233925707,0.9438703714636815
428,614,0.5902013113663998,-0.4540730198532401,-0.20223219415683502,0.989855998503224,-0.008856577991101231,0.00017726862079848695,-0.1417978555173138
804,161,0.17502968169602795,0.06247227702683711,-0.11689398888724334,0.1740637878118563,-0.005170206264914675,-0.0031680936241237235,0.984715710203994
161,616,2.9108842219685567,0.8203603838642906,-0.2807085245312112,0.9986929164281313,-0.0055242615066250144,-0.003906513847538387,-0.05066241566130692
805,617,2.7783489432031274,-1.9093932425485036,0.00914954375268806,0.13881462796718608,0.011097768504837534,0.004554542265626057,0.9902457244246478
430,618,-2.7137836346681357,3.4215277021404162,0.4640828654457323,0.9985775425767399,-0.0039008756946992324,0.0036881298968527943,0.05304783056900382
164,432,-2.8304234576412153,-1.2247025991253189,-0.2174184874291316,0.9651242575777463,-0.002244252768939223,0.004079915148559785,0.2617508071752477
433,620,-0.4371265719260754,0.0849025045750682,-0.4429418264239872,-0.158747741262085,0.003455594434001334,-0.0082862861856244,0.9872783553651644
809,286,-1.497980262252895,0.21530034678289667,-0.8484709189560817,-0.002392870911586991,-0.0462391498539806,-0.05002088858656669,0.9976743586434362
167,286,-0.9519517294320394,0.4211303679039702,21.70134071668508,0.10560779306319061,-0.6051648099234758,0.7881731544627641,0.03749167185951196
435,621,1.1431373003870249,0.5311285825446248,0.2499118938430911,0.9619640712342278,0.009800235164698948,0.007655616043792187,0.2728927858851829
167,622,-0.11375584837886699,0.5730754513900038,0.13748258435693383,0.973330791042382,-0.0004458655776565753,-0.0036166419231942843,0.22937718350763886
168,623,0.05559265075191472,-0.7655461142352458,0.058304562974439644,0.831203482940629,0.0021826616299254415,-0.004127778607221214,-0.5559487093063051
16,168,0.6644242949550971,-2.718581838944374,-0.16431096484620866,0.8453135362883935,0.002680105396941813,-0.01076580529479265,0.5341553517835674
169,437,-1.6726125911442864,1.2420354323594438,-0.3844400932100598,0.9739370049181164,-0.03219257393903468,0.0035992858653619833,-0.22449363860824223
813,625,-1.6558450826392406,-2.5706475562643303,0.17453991779381167,0.8439874819377555,0.01820279927253689,-0.006448909622211378,-0.5360151117232564
814,282,-0.7687585386406548,-4.451874226596601,-0.30500444959494,0.995070897419339,0.0026214670524191035,-0.03797508108526508,0.09156926469144597
171,200,2.8661726901001363,1.3840407733718862,-0.4441171984376878,-0.6310528082434005,0.019371861982021826,-0.02316509695033678,0.775151896375639
282,438,8.975040861871094,10.141498679411598,-1.3222229189086647,0.9656056852325167,0.0049950300316450955,0.013871665471725933,0.2595925407608343
815,198,-0.029842677105989424,1.001403947826475,-2.194763805186085,-0.628860069773513,-0.03614937935280957,0.024484466270890484,0.776291662925919
172,628,3.711229277637259,0.1035727097223087,-0.016678498572229472,0.9722126718402649,-0.000578982022017546,0.00535602622485779,0.23403738691950507
198,440,-4.186075359584205,0.41840233697054163,2.160136016591117,0.09943250662919635,-0.026080570349903378,0.0148844719380516,0.9945910883226251
281,628,2.9563668428528924,2.4200568607757464,-1.3705777114555513,0.9026236410652336,-0.02249475210062798,0.0015858986444579463,0.4298395440668076
816,12,0.6570496993372217,3.9813593052967917,-1.2045547013351268,0.8711624167420189,-0.017231604948803304,0.028373059690056976,0.48987149838597244
12,173,-5.555990989629022,-0.000977020086632585,-0.04486358256603844,0.8817999310447805,0.026118877884345314,-0.0006957882619366216,-0.47089935411526895
279,628,2.7902414835989475,-2.146147228675545,-2.0609829479508335,-0.3802477997169354,-0.00893871725973218,-0.008905854613615054,0.9247985704453598
817,198,-1.7821330047445372,4.508017831656616,-0.7943593830368627,-0.24651009128841064,-0.031410990828314105,0.05861316782078809,0.9668560498368798
10,174,3.614965105894953,-2.1896136815776117,2.6495295598215307,-0.10950960542646114,0.022924402683944578,0.990789719174684,-0.0762748350288376
11,173,-4.6465763885505815,2.075266974580264,3.490761539650749,-0.10565362547715824,-0.012045136167392324,0.9911909307239626,-0.07894786234475255
198,279,3.1194869513356878,2.9996086372704767,0.017950748560238594,-0.19038940785650432,-0.006141862659755268,0.0010978392862325027,0.9816888232265966
443,466,4.3996002955245785,2.9481434934823483,0.6297295221688728,0.8449828088912424,-0.029321043574063968,0.013317266234076834,0.5338229851758395
818,278,-0.16691925792782847,-2.1718249017066,-0.26450926641694394,0.4709699249608187,-0.04569495946238496,-0.026320907610127738,0.880571695141691
9,442,6.438980556858972,-3.1095410871649682,0.009395640885582535,0.548208739061987,-0.002733718282051694,-0.025791080842172975,0.8359393072163871
175,631,2.942720995122798,0.390787993254893,-0.10525515381997108,0.926597735037509,-0.0009819524786455404,0.003125303481034751,-0.3760397660764611
443,631,-2.1684614265104756,0.5351097421698796,-0.19713217460844135,0.5131098039863772,-0.0018711106079736066,0.0006946018015096763,0.8583206542583557
820,176,0.18722179026558416,1.375706527749756,-0.35118850955784353,0.8367884733207651,0.02455202778864357,-0.011391658369792947,0.5468569090434487
821,193,-1.8877253783866763,-2.3340480423066765,0.37679823529447276,0.606120551385911,-0.01817517603109467,-0.01025807386065599,0.7950989322622357
178,445,-0.7754615865997039,-5.586244345642626,0.005814484669826925,0.9996085246713363,-0.027519633597553717,0.0050031612548110714,-0.0006599609906193096
822,446,0.21816129417857155,4.447120095603168,0.4234692826285027,-0.24158816870149594,-0.6269447578683477,0.6786412930980688,0.2966840451170866
823,447,-1.3120848285486222,6.628328576910018,-3.1258543083300614,-0.03129179548357099,0.9924719512500432,0.012792240729019603,0.11771409471459753
824,182,-3.052004009403136,3.245812478839528,-0.48633457957842713,-0.3033161075374449,0.003271857657137969,-0.02006977728811914,0.9526729963084971
181,450,1.2015404058736974,-1.30715850426993,-0.25110683314433424,-0.5502172598338463,-0.04285366351823879,0.001830598609297754,0.8339191683926751
825,182,-0.27822962071929513,4.01776292622834,-0.15133005687808465,0.9666097720385607,-0.023705749750827353,-0.018215327793552415,-0.25450302132133207
183,451,-0.25097569508943707,-4.777521215844899,-0.005017625368850531,-0.18343765119152453,0.009125694544895735,0.01558086114946631,0.9828654977107758
826,639,-1.3366819984109384,3.9949968023854296,-0.5915018553240879,-0.5432079001090219,-0.00468065082091062,0.008187974437678755,0.8395452494306948
184,639,-1.6327484645255477,-2.340672277066198,0.22052661052475517,0.9440102993719587,0.016073787707105266,0.005931620530290972,-0.3294707937075704
827,268,5.516927261138335,-2.5945599469268927,0.6333407224274197,-0.14550000846628772,0.029302603934267157,-0.03207857885713902,0.9884037989189884
185,454,0.5168777795471726,-5.340908674786988,0.8448470153896324,0.7092591608544455,-0.009207112508259074,-0.03843738237294539,0.7038389300540457
268,639,3.648216881832923,-7.221565080923028,0.2956961521122139,0.19049049497144102,-0.04142726342052232,0.9684570840975663,-0.15520318757120152
